phi_gains_1,phi_gains_2,phi_gains_3,chi_gains_1,chi_gains_2,theta_gains_1,theta_gains_2,theta_gains_3,h_gains_1,h_gains_2,h_gains_3,V_gains_1,V_gains_2,chi_out_1,chi_out_2,chi_out_3,h_out_1,h_out_2,h_out_3,p_out,q_out
6.1786357271,0.8669533907,0.5077455491,7.5410082016,0.7929585917,-9.4944989,-0.583276655,0.0310062012,3.0134026805,0.2396879376,0.9233696739,0.7867653531,0.4439487898,5.90165712840846,19.9494462246581,8.06071548132188,2.11758822712299,100,127.174120282229,20.9866381969548,22.9906708113085
7.3086617323,0.850030006,0.5275455091,6.6573314663,0.5637727546,-5.219443889,-0.563912783,0.5735147029,2.0868173635,0.723784757,0.6066973395,0.2091138228,0.974534907,5.86172771247444,9.24594726304538,3.74210006045113,1.97910904546136,100,57.363469612266,9.45542146588038,40.3786468625858
8.0326065213,0.5392878576,0.9823564713,8.3301660332,0.9218643729,-7.958391678,-0.975515103,0.324464893,1.0702140428,0.7773954791,0.4968273655,0.3296459292,0.348929786,7.24908402018957,8.25734414086098,3.56043187593464,2.00937783239313,100,144.965441404934,7.78662782079845,42.3691815820156
5.2096419284,0.5625125025,0.8263092619,6.8133626725,0.3039807962,-8.470894179,-0.887017403,0.4898979796,2.4408881776,0.8994999,0.0499829966,0.4844008802,0.8449289858,6.37363739574549,10.8674590930397,2.84665454213895,1.93929951612182,2.68657234102819,0.195368530637086,7.83036869478264,6.90442453584088
5.3832766553,0.9675935187,0.3356231246,7.5215043009,0.2827365473,-5.843968794,-0.273454691,0.0830166033,1.4938987798,0.5315863173,0.7649339868,0.5945909182,0.523954791,5.89668934938445,10.3639301554121,3.67397460955246,2.15457926805594,45.9540679157289,25.9866548646496,9.79812631035604,100
4.3316663333,0.1588717744,0.9541268254,6.6948389678,0.7555111022,-6.25845169,-0.527105421,0.0422084417,3.825365073,0.5831166233,0.219564913,0.8080136027,0.2459291858,5.95394443786997,10.3877410334799,4.11215626431918,2.20004443114765,2.98301344768918,0.792805508060535,8.63882140982293,100
8.2986597319,0.3700540108,0.3638527706,4.7474494899,0.9926185237,-3.124624925,-0.730826165,0.0314062813,3.7401480296,0.6615323065,0.6166493299,0.4396479296,0.4274154831,6.35052056064082,19.1534796759586,23.1023118734089,2.43129362516668,40.4169912523503,20.0204934082362,20.098840867712,100
9.0632126425,0.5547709542,0.0592078416,6.4892978596,0.1621124225,-6.573514703,-0.817883577,0.8895779156,1.9547909582,0.7311462292,0.7762792559,0.7670214043,0.7597919584,7.75014829268686,9.77296462056504,0.348955872229895,1.83792509415086,7.32505546285802,4.08109622481081,9.9599774589526,14.2247291976136
3.4424884977,0.5648529706,0.2546589318,4.5884176835,0.5187637528,-7.137827566,-0.800440088,0.5395079016,2.0202040408,0.3651530306,0.7778715743,0.9522384477,0.3816163233,5.69025061507929,9.63696642375473,5.76854706878804,1.93817517317707,6.08215880921562,4.40350807749987,9.84107201752321,12.4979742178367
4.5165033007,0.5337067413,0.4457971594,4.5359071814,0.6865573115,-9.50290058,-0.427565513,0.8455691138,2.1114222845,0.3304260852,0.1932916583,0.1295739148,0.1121424285,5.43041263509187,11.3780750462814,11.8508476012611,1.7530727107018,19.8130419961888,3.72230079048479,11.6014906663354,26.6506585345388
5.1228245649,0.9908181636,0.268969794,7.4179835967,0.8354470894,-9.115023005,-0.237927586,0.1928385677,1.5521104221,0.7777155431,0.6343638728,0.5090338068,0.2829865973,6.01277028160094,10.1250518413628,16.5212949246414,1.99166567500907,38.8166835262429,5.64161262444582,10.1601825070817,42.0363312645073
5.3776755351,0.274814963,0.4465813163,3.9657931586,0.1075615123,-9.264852971,-0.915183037,0.1346269254,3.8907781556,0.2198439688,0.8254420884,0.9528025605,0.825355071,5.89092379423843,14.824645645222,2.68969870718088,2.07229167827959,49.1369979944282,3.10947528928434,10.6536436413279,49.8969075865199
4.8119623925,0.2332266453,0.6087057411,6.9468893779,0.3027205441,-5.688537708,-0.997759552,0.3270654131,1.873774755,0.3936387277,0.3425715143,0.9759311862,0.0577915583,6.30371792927527,10.1082500375823,2.26695950541289,2.07646117791314,5.8769926615833,2.34925884338666,8.32562345185439,18.2497426981336
3.8905781156,0.3617723545,0.6024324865,5.3895779156,0.8374274855,-7.658731746,-0.627925585,0.7835567113,3.4724944989,0.2310462092,0.3871564313,0.949229846,0.8044508902,5.7286040356452,9.6909922682445,7.89665765920331,1.82103724353133,4.64287537644969,2.08484696496942,11.3573133738983,100
3.8513702741,0.7211242248,0.4283496699,9.1418283657,0.6906981396,-5.094818964,-0.530946189,0.775355071,3.7317463493,0.5592718544,0.0115683137,0.934374875,0.3042708542,5.71153197535351,9.43903662160625,6.34519250178509,1.91743402747342,8.57489738940427,1.03110831389976,11.617759940339,100
6.0022004401,0.7486697339,0.5861612322,8.9122824565,0.2379075815,-7.429085817,-0.450770154,0.9157831566,2.0124024805,0.3406681336,0.0790428086,0.0838807762,0.8692538508,6.52450786193932,10.1755685893934,2.32868623261109,1.78720631993054,2.43742169223728,0.72346363528224,8.11009240887623,6.15068714127426
3.599319864,0.7126625325,0.4250170034,3.2306461292,0.1295259052,-6.818563713,-0.894058812,0.0524104821,1.6973394679,0.2230446089,0.4619953991,0.555855171,0.3143428686,5.54574392153077,10.7013170900659,5.3008085925875,2.19477570651395,18.261173158398,4.74405970855112,10.5816690721004,31.3813674830392
6.6379275855,0.6132826565,0.0821444289,9.4433886777,0.7681136227,-3.026605321,-0.65785157,0.2048409682,3.5703140628,0.8388477696,0.2750970194,0.6848489698,0.8538607722,6.70304783559776,9.23964127975117,2.7895666347858,2.11477927194209,5.48713656807051,1.48252351356608,9.29509275292796,100
8.1292258452,0.7922384477,0.5710662132,8.4861972394,0.3716743349,-7.272254451,-0.995359072,0.9973994799,2.601120224,0.3913982797,0.1516923385,0.8629205841,0.6604020804,6.0198591052326,8.63062946747145,2.11616272893318,1.81470992754918,3.24300641131841,1.37902177685727,8.55701287572245,49.8732595169121
4.9855971194,0.7598319664,0.101160232,4.5179035807,0.9402280456,-3.338867774,-0.943508702,0.625925185,3.6639327866,0.8081216243,0.2918163633,0.1278815763,0.701070214,6.34363531950169,18.5771842264896,5.82265238588258,1.96705538258811,100,34.0977984991443,18.67906202431,49.9931143791758
5.8551710342,0.9060212042,0.8833566713,3.8037607522,0.3635727145,-9.694738948,-0.707621524,0.9315863173,2.0568113623,0.3013002601,0.3198809762,0.373834767,0.7187437487,5.98150970249289,13.7014847029089,8.34349902123373,1.65708880505505,4.49530364935128,2.37070372267172,12.8857629919864,7.37201249087576
8.7775555111,0.8334666933,0.9619683937,7.6160232046,0.8129425885,-8.048009602,-0.5055011,0.8849769954,1.0138027606,0.2480096019,0.6510832166,0.693874775,0.4564912983,5.61479073303418,11.8312755114481,8.16693833223774,1.80893049150894,100,193.958564019524,12.9625053622301,46.6689285612049
7.6909381876,0.8048409682,0.8788477696,2.9875975195,0.3291858372,-4.387677536,-0.765393079,0.1358271654,2.1372274455,0.24944989,0.9086407281,0.0979835967,0.3434186837,7.66935696801866,9.97830456089973,4.59348425940334,2.19734365346404,45.1212805110964,33.7495963424681,8.24133633895503,100
9.9733946789,0.2047809562,0.2205481096,3.0926185237,0.849309862,-4.979995999,-0.455411082,0.1664332867,2.7355471094,0.2299259852,0.1911022204,0.7265933187,0.5019103821,6.90908190811148,12.837574114745,12.3607007922963,2.11692445839442,4.96709801522565,1.4576860490501,12.448100478492,100
4.8315663133,0.1126025205,0.6526185237,8.9152830566,0.5574714943,-3.954990998,-0.758831766,0.1078215643,3.4796959392,0.9615923185,0.955415083,0.5934626925,0.6185937187,5.94223138432465,9.76837866154019,2.85758344155291,2.29566273373753,7.51144953602688,3.08558593583419,8.33082701596651,100
5.5359071814,0.6824164833,0.9709861972,4.4638927786,0.1781356271,-6.054010802,-0.916783357,0.4700940188,3.2156431286,0.3077015403,0.8718183637,0.8313302661,0.924744949,5.67781920310963,13.9143167199464,6.55604708484034,1.99812192025081,29.023445366771,5.28622230066682,13.9930050918735,100
9.9719943989,0.9587717544,0.4418763753,5.9266853371,0.6325465093,-6.086217243,-0.806841368,0.0090018004,3.5649129826,0.9355071014,0.3781996399,0.3277655531,0.774424885,6.40869245600591,9.45182276706367,4.92471400272607,2.22841132505407,6.27389959492518,2.11512237120948,9.72251587668334,44.9885222385919
5.4518903781,0.399939988,0.3881616323,7.1434286857,0.3070414083,-3.730946189,-0.302260452,0.4316863373,3.5085017003,0.8780556111,0.5155371074,0.6308821764,0.9581916383,6.03000787226347,11.8465761670145,3.17640543069424,2.0823896327864,14.292050718159,1.88504703811903,12.5762327803774,100
3.8303660732,0.4447689538,0.5947869574,5.5336067213,0.7160832166,-8.085817163,-0.74634927,0.975195039,3.5721144229,0.6887377475,0.6825315063,0.1671814363,0.0777455491,5.7526356572979,100,10050.9811050503,1.80058423060139,100,3.47584169253956,100,100
5.1382276455,0.5227245449,0.1627165433,7.4449889978,0.5034606921,-6.721944389,-0.670174035,0.7463492699,3.1220244049,0.5328665733,0.6096829366,0.3236287257,0.2869773955,6.28829412244475,11.2660278685872,6.30287877191711,1.91731669049427,12.2200345724915,2.32834913032718,11.5354375371631,100
4.1552310462,0.9983796759,0.5614602921,5.9311862372,0.1442888578,-3.042008402,-0.71210242,0.9473894779,2.0376075215,0.4898179636,0.1254190838,0.4189637928,0.975675135,5.61337876493685,11.1137642493664,3.39653500291568,1.81234742875274,5.67160807194321,2.31841073669654,8.21555433412348,100
8.174034807,0.4674534907,0.5542068414,3.4466893379,0.7974594919,-7.072014403,-0.256491298,0.0910182036,1.5779155831,0.4555711142,0.9195879176,0.2610122024,0.199939988,6.11874967003727,11.7507841761381,15.5946698957695,2.11416035987041,49.0358319762561,47.9504518500313,11.7195503883007,40.336325390894
6.8829765953,0.7646929386,0.3403280656,3.7077415483,0.7375075015,-4.824564913,-0.862372474,0.8069613923,2.4708941788,0.5080616123,0.5573354671,0.1985837167,0.1077715543,5.71986661927288,21.1048838966545,15.7741756994119,1.94853779912169,48.5547926125278,86.7732073880385,20.9724051752186,40.2426150264619
4.1916383277,0.4705141028,0.1687937588,9.9084816963,0.2908381676,-9.74934987,-0.803320664,0.0704140828,3.2984596919,0.4858171634,0.9651680336,0.2187037407,0.4350170034,6.48626393378104,7.86372474662146,1.58264227725755,2.0883905894417,7.04593439204676,3.70672102989908,8.89939791421927,14.3199516674918
7.1826365273,0.6480296059,0.0411722344,7.5395079016,0.1837167433,-4.228045609,-0.885257051,0.2602520504,1.2196439288,0.7898779756,0.7705071014,0.3815443089,0.5779255851,8.54912296782107,9.29602773501525,0.230326131290304,2.18441272563415,31.3679945303369,23.829859278495,9.31534785414916,39.8954409628348
4.5641128226,0.999279856,0.3079815963,3.6942388478,0.5025605121,-4.775555111,-0.24704941,0.0214042809,2.7115423085,0.5599119824,0.1903060612,0.7907141428,0.8420784157,5.62606655280957,10.8853355211421,13.7962307992676,2.26694079832802,3.02379489220644,0.910483183843391,13.2658303354828,100
9.1892378476,0.2379075815,0.955695139,8.4876975395,0.5839367874,-3.203040608,-0.913262653,0.0322064413,2.1276255251,0.4163632727,0.189509902,0.7546109222,0.2151430286,6.13667310773963,9.6858773784928,5.77131636074748,2.46068354586921,7.18277789931087,2.62167613997542,9.78269333146434,49.9649213612381
9.8095619124,0.9593118624,0.4752030406,7.6850370074,0.149509902,-5.576515303,-0.370274055,0.1152230446,1.0402080416,0.5221444289,0.0740668134,0.5831206241,0.5845769154,6.06685349693512,8.39685536682738,1.84871288452499,2.1523299899419,2.90904493419127,0.622253592885769,9.16373587869976,100
3.9269853971,0.3232446489,0.0448969794,4.7324464893,0.3871574315,-8.773354671,-0.952310462,0.1836367273,3.5415083017,0.8322864573,0.0428175635,0.1933186637,0.3698339668,7.0829822736764,12.0024817022318,2.64742919292786,2.06228083392792,2.84829052408186,0.115793851143686,8.12545889013867,8.41335555250949
3.4662932587,0.6370474095,0.5283296659,2.9815963193,0.7726145229,-7.395479096,-0.246089218,0.2462492498,2.7787557512,0.9187037407,0.7621474295,0.4387077415,0.2185637127,5.23554091613738,9.90398051439398,19.7537965069354,2.03661216481204,39.3662441974381,10.9082850937809,9.86296868215341,49.9589264016878
3.5321064213,0.4100220044,0.6794758952,3.1871374275,0.1847969594,-6.468493699,-0.264972995,0.0698139628,1.1206241248,0.8561312262,0.8140968194,0.7279095819,0.874194839,5.88686131917145,12.1217526611995,2.85301645156131,2.16606638521154,9.82561183440484,5.31440117809507,9.51742523988609,100
9.024004801,0.7087017403,0.1540908182,4.7684536907,0.3277455491,-4.617323465,-0.483256651,0.5313062613,1.3030606121,0.5919183837,0.8732116423,0.8238087618,0.8074914983,7.21706193966549,13.2834859800074,3.57877103845752,2.00002578597109,100,79.4631404666618,7.4925561622619,25.142243612649
8.5563112623,0.3862572515,0.9380516103,5.5861172234,0.775675135,-5.629725945,-0.657531506,0.9831966393,2.4054810962,0.4795759152,0.6053040608,0.5035807161,0.076035207,5.9058668882393,9.63229656447808,7.08644707752635,1.92939851006533,5.38088310319797,2.94981784749746,9.82328073378098,34.8330481349239
5.9601920384,0.9389677936,0.1072374475,6.4922984597,0.7344468894,-4.407281456,-0.232486497,0.0522104421,2.1942388478,0.6162432486,0.0553570714,0.2423964793,0.8688737748,6.56891642787275,10.8469010913752,8.24960568179345,2.24452860223472,3.00496071472243,0.48837587872852,12.0679143277118,100
4.0628125625,0.4030006001,0.5118623725,7.2769553911,0.123764753,-7.473894779,-0.203360672,0.8803760752,3.4694938988,0.70010002,0.9530266053,0.4347589518,0.9084016803,5.06179498124646,100,461894.192742499,1.72394320522507,100,12.8882227555066,100,100
8.4806961392,0.3929185837,0.9841208242,3.5922184437,0.8034006801,-6.430686137,-0.69529906,0.9345869174,1.4824964993,0.3123424685,0.6988527706,0.2083616723,0.9728245649,5.79570980062276,11.5142735165889,7.75771632533304,1.90979924272904,100,60.2321922381681,11.4777476978153,46.1908202142727
3.9437887578,0.725805161,0.6314462893,4.2058411682,0.1986597319,-6.919383877,-0.294258852,0.976195239,3.0920184037,0.7913182637,0.4964292859,0.6613442689,0.075275055,4.92514411433096,100,319002.346624099,1.76574212432168,100,16.0313807172013,100,100
4.6957391478,0.8440888178,0.865125025,7.0609121824,0.7029405881,-4.201440288,-0.7105021,0.3318663733,2.773954791,0.6783356671,0.1672174435,0.1053170634,0.599209842,5.5564202009151,9.63835223929819,8.02329228434657,2.08667531791562,5.03141493622371,1.44192699780235,10.0188817747997,100
7.9163832767,0.1518503701,0.8002360472,8.2536507301,0.1919983997,-5.369273855,-0.449329866,0.7163432687,2.9665933187,0.5427885577,0.1071074215,0.2211482296,0.0686237247,5.86264176702562,10.5515478999229,2.00279047650154,1.96568509181354,2.69680953650478,0.562214437956055,8.95305146875775,100
7.674134827,0.1030606121,0.1091978396,8.4336867373,0.9524704941,-3.76175235,-0.571754351,0.8595719144,2.5225045009,0.7978795759,0.940885177,0.5699579916,0.725775155,7.31060306785451,10.7582723707804,3.45483525808825,2.01030918868121,7.34032696458607,3.45378976600537,10.2134994430049,100
4.5809161832,0.9071014203,0.0892018404,6.5793158632,0.948869774,-5.370674135,-0.420204041,0.2130426085,2.8459691938,0.576235247,0.4629905981,0.9591958392,0.8179435887,6.18084980855262,10.933410344789,6.05606036261845,2.10236580373318,5.35989229640131,2.00380304684806,12.5019914440227,100
9.0394078816,0.1712942589,0.9029605921,9.9429885977,0.5430686137,-8.477895579,-0.961592318,0.5325065013,1.1218243649,0.801080216,0.2997779556,0.4847769554,0.050190038,6.33001813896766,8.8851752571793,2.11851100750329,1.9531709613763,11.5391253018924,2.46025680511124,7.86672645161223,19.1585715718696
9.224244849,0.3542108422,0.7576955391,6.4322864573,0.2890378076,-3.487297459,-0.622644529,0.4368873775,2.8513702741,0.3862772555,0.5901770354,0.4877855571,0.7643528706,5.92760305777466,19.4204052990777,4.6836599294356,2.01210827592951,100,84.8801131796265,9.36900225948202,39.3114889582062
5.3384676935,0.9652530506,0.4948069614,2.5810162032,0.2472694539,-6.076415283,-0.721224245,0.2806561312,1.6409281856,0.5898379676,0.0698869774,0.915195039,0.9049809962,6.34575087758528,20.7020626514678,9.18444725515311,2.05109045150182,2.8419909413792,0.575618432018787,14.5596103369776,7.91120999248611
7.2316463293,0.3032606521,0.6230166033,2.9215843169,0.6023004601,-4.191638328,-0.591278256,0.4434886977,2.7901580316,0.3677135427,0.6940758152,0.986085217,0.3158631726,5.87168552700902,21.2763526011432,32.4554733174796,2.0349697369429,100,50.7561602951335,13.7259859864518,30.1306096528268
7.7385477095,0.2649129826,0.5536187237,5.0205041008,0.8383276655,-5.520504101,-0.880936187,0.8643728746,1.2646529306,0.4299659932,0.300375075,0.4484856971,0.1414082817,6.28551538035247,9.48199138300704,4.56112193975622,1.94554461970055,7.79438914520494,2.32023561500148,8.7874448233522,12.0047922604315
8.7453490698,0.6890778156,0.3971794359,4.2028405681,0.7870174035,-8.573114623,-0.984156831,0.0352070414,2.0886177235,0.8383676735,0.6315773155,0.460520104,0.3584316863,6.17239384070697,9.39377683362575,6.50724789888804,2.13975623685855,9.11843043895682,3.52245195340681,10.0911072472154,16.1207492228554
